trade_date,open,high,low,close,volume,entry_confirm_ma
2021-04-20,12.602538382034538,12.628346219221044,12.31005694409992,12.37027359008789,30087646,
2021-04-21,12.327261242981884,12.430490129673474,12.258441985187494,12.404683113098145,15932459,
2021-04-22,12.41328637194268,12.456297795011649,12.138008506037515,12.19822597503662,23861192,
2021-04-23,12.172418136726872,12.267045236415337,12.094997082968549,12.19822597503662,16440790,
2021-04-26,12.224033989335776,12.533720690782523,12.146612108876496,12.344468116760254,38313427,
2021-04-27,12.335863855303751,12.42188751735161,12.241236760543762,12.404683113098145,19335434,
2021-04-28,12.413286835885303,12.585334995762336,12.344467571934493,12.516515731811523,28748343,
2021-04-29,12.602539436333014,12.74017878500481,12.42188866286602,12.645551681518556,39341288,
2021-04-30,12.602539047988405,12.662756517548708,11.682080803177152,11.83692455291748,66760523,
2021-05-06,11.707888504839516,11.811117403896096,11.535840339745214,11.759503364562988,35018920,
2021-05-07,11.75950197322805,11.75950197322805,11.553044199542104,11.5702486038208,21729325,
2021-05-10,11.613261235933658,11.707887513626686,11.492827120368654,11.63046646118164,21500414,
2021-05-11,11.570249449044042,11.656273937892529,11.492827573158468,11.604659080505373,14472681,
2021-05-12,11.544441975722313,11.639068253415338,11.492827120368654,11.63046646118164,19886438,
2021-05-13,11.561646690153973,11.673478196089375,11.44981600460888,11.510032653808594,18708092,
2021-05-14,11.52723767245568,11.647671797653349,11.50143065290988,11.596056938171388,20464257,
2021-05-17,11.578851169347995,11.639067814665406,11.398200413005508,11.44121265411377,36717802,
2021-05-18,11.449815643191451,11.535839307848486,11.269164880904304,11.484225273132324,21584679,
2021-05-19,11.441212380147872,11.441212380147872,11.34658528789754,11.36379051208496,15419777,
2021-05-20,11.355189335405235,11.415406807283084,11.294972683917736,11.372394561767578,16864236,
2021-05-21,11.363791670321014,11.415406527753795,11.269165388816292,11.277767181396484,21814640,
2021-05-24,11.277766775448494,11.28636938810936,10.666995223162235,10.796031951904297,57530243,
2021-05-25,10.804634831725137,10.899261112163511,10.6325858558149,10.873454093933104,42442746,
2021-05-26,10.804635047912598,10.925068348991106,10.735814963937306,10.804635047912598,30688608,
2021-05-27,10.77882603372596,10.942272382214943,10.727212001859092,10.856247901916504,34481041,
2021-05-28,10.804634140006852,10.83044115658508,10.572368529631984,10.623983383178713,46190973,
2021-05-31,10.649791607735493,10.68420124053955,10.563767115530167,10.68420124053955,26453683,
2021-06-01,10.684200769953833,10.710007788322615,10.59817628153746,10.692803382873535,23087387,
2021-06-02,10.684200829210608,10.684200829210608,10.503550058846551,10.512152671813965,34894224,
2021-06-03,10.512152563698786,10.615381457075085,10.460537706815476,10.54656219482422,21625613,
2021-06-04,10.503550058846551,10.61538156625195,10.460537814399808,10.512152671813965,24962267,
2021-06-07,10.520754181749693,10.78742943384297,10.520754181749693,10.744417190551758,49823680,
2021-06-08,10.804635629722672,10.890659303640922,10.684201501768673,10.76162338256836,37659240,
2021-06-09,10.727212210748643,10.856248113318756,10.684199969761854,10.787428855895996,25691575,
2021-06-10,10.761622803074417,10.839044679705076,10.69280353948946,10.804635047912598,29400176,
2021-06-11,10.804634186655312,10.864850832394586,10.710007091476143,10.753019332885742,38834802,
2021-06-15,10.753019708990276,11.028296751015532,10.727212691397982,10.796031951904297,30118201,
2021-06-16,10.753019749418971,10.796031992494708,10.520754129044176,10.59817600250244,24555466,
2021-06-17,10.589573426634828,10.735813729646946,10.555163798798402,10.710006713867188,21209989,
2021-06-18,10.735814577815454,10.882055712771397,10.615381281068425,10.744417190551758,26943944,
2021-06-21,10.666996123913515,10.735815390231124,10.59817685759591,10.649791717529297,23567423,
2021-06-22,10.641187893841034,10.727212377149025,10.5207537812879,10.589573860168455,25642801,
2021-06-23,10.598176436767393,10.882056104152923,10.563766804974914,10.804635047912598,36559434,
2021-06-24,10.847645666883762,10.916464925358644,10.770224616392229,10.89926052093506,28608594,
2021-06-25,10.91646597837008,11.0196956964303,10.778827448143591,10.847646713256836,27521329,
2021-06-28,10.890658595395838,10.933670839752963,10.753020069765292,10.821839332580566,17796715,
2021-06-29,10.821839282433622,10.856248913681808,10.666995531621623,10.67559814453125,19882690,
2021-06-30,10.710007775779436,10.744417407027624,10.615381494944504,10.67559814453125,14173023,
2021-07-01,10.68420061015599,10.718610240929827,10.580971717834473,10.580971717834473,18279247,
2021-07-02,10.572368514894595,10.580971127205435,10.262681855216728,10.297091484069824,45007444,
2021-07-05,10.279886558341918,10.512152175146277,10.279886558341918,10.48634433746338,22842664,11.747674051920573
2021-07-06,10.486344230969502,10.529356472947237,10.400320567404316,10.520753860473633,14351561,11.736132470766703
2021-07-07,10.48634444465845,10.512152282605165,10.4175251842478,10.451934814453123,15339221,11.723802344004314
2021-07-08,10.46053678818236,10.555163880759991,10.331500887891362,10.348705291748049,22734279,11.711472209294637
2021-07-09,10.340103711432784,10.408922969047124,10.24547661692037,10.27988624572754,23385956,11.699285443623861
2021-07-12,10.32289981842041,10.391719084911983,10.271284958356546,10.32289981842041,30460747,11.682869164148967
2021-07-13,10.340103983095888,10.42612764717876,10.29709174085931,10.357308387756348,24598569,11.665951093037924
2021-07-14,10.331501487508294,10.348705892363483,9.987404366111267,10.013212203979492,50578824,11.64781432946523
2021-07-15,10.030416756710768,10.125043856175406,9.8153563603134,10.10783863067627,32822534,11.622437206904094
2021-07-16,10.0820322582269,10.125044504337898,9.866971848062278,9.88417625427246,32241238,11.59433597723643
2021-07-19,9.892778301501156,9.970200175992744,9.72073014729224,9.944393157958984,26118598,11.567381739616394
2021-07-20,9.901380490711604,10.107838266929692,9.875572653391634,10.08203125,21392160,11.53641304175059
2021-07-21,10.0648264000855,10.17665790480082,10.039019382194368,10.125043869018556,20351126,11.512182895342509
2021-07-22,10.11644135148298,10.211067631568046,10.06482649482456,10.073429107666016,21113313,11.48802444934845
2021-07-23,10.06482497049465,10.193861682402773,9.944391690515296,10.116439819335938,20568963,11.463077449798584
2021-07-26,10.142249066097566,10.176658699436024,9.866971999389897,9.996007919311523,23281277,11.441643087069194
2021-07-27,10.048757425187732,10.171838778528944,9.88171724789775,9.91688346862793,30750250,11.41597921848297
2021-07-28,9.916882672067004,10.0223813257835,9.626761164739449,9.670719146728516,46159962,11.392380078633627
2021-07-29,9.714677927288678,9.82017658967743,9.59159573528738,9.661928176879885,33818529,11.36644283135732
2021-07-30,9.635552997607004,9.960840725162145,9.424555688667796,9.864133834838867,39428848,11.345091962814331
2021-08-02,9.864133987214805,10.49712592381055,9.82896776851504,10.38283634185791,58757719,11.324852649370829
2021-08-03,10.41800371942402,10.479544399387004,10.312504213160503,10.400420188903809,35174923,11.311731640497843
2021-08-04,10.365253103338736,10.51470974660209,10.312503354598627,10.470751762390137,31902453,11.300190901756286
2021-08-05,10.53229170581498,10.708123630452157,10.365252383524172,10.418002128601074,36773834,11.29231878121694
2021-08-06,10.400420188903809,10.479544399387004,10.25096353319752,10.400420188903809,26133843,11.282214911778768
2021-08-09,10.374045464759291,10.672958768484603,10.31250394795011,10.576251029968262,29411999,11.274186825752258
2021-08-10,10.593834168499452,10.69054106501275,10.435585757451484,10.672958374023438,28105731,11.267337250709534
2021-08-11,10.760873477810616,10.813623227498876,10.338878834019845,10.35646152496338,56499345,11.258641155560811
2021-08-12,10.338879426933536,10.461960785883228,10.268546982268315,10.330087661743164,27161827,11.244296741485595
2021-08-13,10.321294244107564,10.514708855185557,10.224587357782935,10.409210205078123,26500591,11.230306037267049
2021-08-16,10.43558557509203,10.813623066687692,10.43558557509203,10.787248611450195,63708828,11.21532589594523
2021-08-17,10.787248180987731,10.866371543542826,10.549875578036104,10.567459106445312,44617303,11.205073173840841
2021-08-18,10.558667451875612,10.831205437617966,10.497125940233152,10.769664764404297,44654203,11.194279233614603
2021-08-19,10.72570631985862,10.72570631985862,10.400418600765857,10.418002128601074,41432791,11.18330647945404
2021-08-20,10.444376945495604,10.497125853979952,10.338878290098128,10.444376945495604,26624850,11.170335133870443
2021-08-23,10.514709561686187,10.646582673574065,10.418002668863666,10.585041999816896,28121606,11.15837214787801
2021-08-24,10.681749053109565,10.725707037208828,10.53229241022935,10.593833923339844,23576501,11.147294624646504
2021-08-25,10.576249392288007,10.6202073722225,10.426792763567976,10.532291412353516,23301013,11.138225889205932
2021-08-26,10.514709684566578,10.54108413956662,10.277337074279783,10.277337074279783,33572776,11.126350339253744
2021-08-27,10.27733739182982,10.418003112510226,10.198214024384937,10.294920921325684,23683080,11.11428569952647
2021-08-30,10.330087409096445,10.338879174071794,10.039965872340812,10.11909008026123,23104831,11.10150736172994
2021-08-31,10.136672294068642,10.207004733699131,9.960841194992415,10.092714309692385,21680352,11.087622205416361
2021-09-01,10.092714524267423,10.330087141888576,10.075131833200397,10.294920921325684,31300822,11.072083512941996
2021-09-02,10.294921439410556,10.444378093931364,10.268546982268315,10.330087661743164,23352813,11.059448544184367
2021-09-03,10.3740451105416,10.68174933036562,10.30371266952875,10.54987621307373,41814810,11.04753674666087
2021-09-06,10.558667703746195,10.681749053109565,10.488335264558897,10.593833923339844,29119745,11.038460143407185
2021-09-07,10.593833581863295,10.725706691481545,10.514709380720834,10.699332237243652,37591880,11.03125528494517
2021-09-08,10.69933148815626,10.84878811575512,10.664165272158217,10.716914176940918,33257403,11.023854271570842
2021-09-09,10.760874028399291,10.76966579353531,10.602626448095302,10.708125114440918,25774652,11.016026282310486
2021-09-10,10.69933259900852,10.81362302247548,10.664166379359363,10.725707054138184,30203467,11.008340104420979
2021-09-13,10.743290219925996,10.796039128401782,10.655374254561307,10.699332237243652,25021430,11.000943811734517
2021-09-14,10.655374024478194,10.752080913548118,10.453168482305964,10.497125625610352,26867676,10.992969306310018
2021-09-15,10.48833483696204,10.5410837449876,10.31250290773344,10.37404441833496,21692603,10.982592876752218
2021-09-16,10.374045649266144,10.54987676092919,10.286129674220184,10.330087661743164,25317180,10.969685355822245
2021-09-17,10.330087661743164,10.391628341218013,10.1982145376031,10.330087661743164,16544991,10.956698266665141
2021-09-22,10.268546148232309,10.312503293756109,10.21579639980342,10.277337074279783,12004058,10.942134070396424
2021-09-23,10.541083587276765,10.77845618512665,10.532291823261115,10.62020778656006,37666417,10.929926069577535
2021-09-24,10.54987527853362,10.620207713316208,10.382835955532157,10.426793098449709,26617467,10.915485564867655
2021-09-27,10.461960431896816,10.54108463907519,10.347670842004549,10.435585975646973,23531290,10.899361578623454
2021-09-28,10.382836182482146,10.444376854654893,10.33008643602781,10.37404441833496,13446194,10.88295243581136
2021-09-29,10.374043988375648,10.541083308105229,10.18942114108046,10.409210205078123,32772190,10.867965984344483
2021-09-30,10.409212070047593,10.45317005840862,10.180631201313362,10.215797424316406,27282125,10.8532009045283
2021-10-08,10.321295023850915,10.708124275230713,10.303712333385729,10.65537452697754,50541542,10.835246936480205
2021-10-11,10.655374685922348,10.769665110151742,10.620208466038594,10.664166450500488,29167722,10.82109948794047
2021-10-12,10.699332238980036,10.699332238980036,10.382836272787603,10.444376945495604,26626314,10.809175912539164
2021-10-13,10.44437710466092,10.470751559305024,10.338878447655716,10.453168869018556,15102529,10.795420757929485
2021-10-14,10.43558486240472,10.488334607706042,10.356460663667116,10.426793098449709,11526536,10.7786563316981
2021-10-15,10.426792314888743,10.46195852963734,10.294919219188682,10.312501907348633,19555208,10.761600414911905
2021-10-18,10.391628011193582,10.391628011193582,10.154256227594306,10.180630683898926,23336147,10.744452317555746
2021-10-19,10.21579678806714,10.259754773690425,10.10150636081814,10.233380317687988,20213939,10.726061908404033
2021-10-20,10.242170562240894,10.312502999184533,10.163047199500893,10.18942165374756,15197610,10.705888803799947
2021-10-21,10.198213968050704,10.21579665902061,10.031173792478056,10.101506233215332,23354768,10.687715037663777
2021-10-22,10.101505959604095,10.163047472403909,10.03996528523309,10.145463943481444,15705498,10.668521896998088
2021-10-25,10.092714016933714,10.092714016933714,9.952049141752989,10.004798889160156,20384384,10.651415546735128
2021-10-26,10.03996483535898,10.119089035107027,9.996006853451316,10.04875659942627,12152559,10.633136987686157
2021-10-27,10.075131881128158,10.083923645917912,9.732260600187276,9.91688346862793,22789999,10.614006058375042
2021-10-28,9.785010697847447,9.934467350863368,9.785010697847447,9.81138515472412,12105503,10.593274394671122
2021-10-29,9.855341891738304,9.978424072265623,9.82017567422032,9.978424072265623,15672435,10.57073163986206
2021-11-01,9.934466225506933,10.136671769370754,9.925674461400998,10.057547569274902,22371415,10.54850557645162
2021-11-02,10.11029727103974,10.224587688628162,9.89050819993018,10.04875659942627,27080265,10.533677434921264
2021-11-03,10.004798189804022,10.242169940471522,10.004798189804022,10.083922386169434,23778067,10.51942121187846
2021-11-04,10.127882286023244,10.22458918967439,10.075132532304233,10.215797424316406,23318986,10.507035160064698
2021-11-05,10.198213709279662,10.39162749718504,10.14546396085077,10.277337074279783,35390301,10.495246251424154
2021-11-08,10.268545625949644,10.312502769237678,10.171837898486933,10.242170333862305,16163065,10.484185234705608
2021-11-09,10.242170562240894,10.277336780712712,10.075131234106951,10.18942165374756,22071261,10.47261610031128
2021-11-10,10.215796382313682,10.242170837268567,10.004799065816972,10.145463943481444,18231623,10.461611008644104
2021-11-11,10.127879908740024,10.356459885391551,10.075130167402785,10.312501907348633,24389016,10.449522733688354
2021-11-12,10.321295536186602,10.35646175729139,10.24217132909362,10.303712844848633,16437939,10.440116810798646
2021-11-15,10.30371285596891,10.461960431896816,10.286129326183117,10.435585975646973,35970824,10.430279207229614
2021-11-16,10.43558525069316,10.49712592381055,10.374044577575772,10.38283634185791,27226522,10.422544169425965
2021-11-17,10.365253725068865,10.40921171191751,10.303713046538071,10.321295738220217,19280319,10.414297850926717
2021-11-18,10.321296093325538,10.356462316328582,10.189422966671348,10.215797424316406,20881020,10.406327255566914
2021-11-19,10.198213769447886,10.51470974660209,10.163047549764086,10.470751762390137,34148226,10.401491967837016
2021-11-22,10.479542843751029,10.514709061142325,10.391626881058412,10.426793098449709,24566958,10.398136115074157
2021-11-23,10.426792314888743,10.488333819520308,10.294919219188682,10.312501907348633,31019983,10.394987432161967
2021-11-24,10.321295377140643,10.356461597703538,10.242171171266929,10.294920921325684,25136685,10.390456215540569
2021-11-25,10.321294327597622,10.347669619159388,10.207003912782875,10.224587440490724,21125714,10.38771402835846
2021-11-26,10.224588063790236,10.233379828180112,9.802592595793003,9.820176124572754,60330000,10.383883913358053
2021-11-29,9.749843987778188,9.811384663552564,9.635553562462322,9.653136253356934,48718211,10.376612019538879
2021-11-30,9.679511248049945,9.82896788896263,9.679511248049945,9.820176124572754,31227645,10.36945354938507
2021-12-01,9.828968135232724,9.93446679526816,9.767426621390438,9.899300575256348,23002088,10.363400332132976
2021-12-02,9.85534366070635,9.960842332196602,9.802593905746768,9.846551895141602,21006926,10.358293231328329
2021-12-03,9.837758903348812,9.916883106711287,9.749843773946244,9.890508651733398,24052496,10.350811020533245
2021-12-06,9.86413455674708,10.03996566039798,9.793802115286718,9.91688346862793,28014878,10.343551731109619
2021-12-07,9.952048780305567,10.004798525796922,9.890508109256286,9.978424072265623,22744967,10.336297186215718
2021-12-08,9.996006676250794,10.189421290158576,9.943257769639697,10.163046836853027,33599531,10.329412094751994
2021-12-09,10.110297940160788,10.39162770150282,10.0927144108625,10.347670555114746,54227529,10.324495657285054
2021-12-10,10.330086683298084,10.567459290381391,10.286128699938716,10.453168869018556,64935366,10.320759312311809
2021-12-13,10.444376290913263,10.593832919633297,10.356460331044282,10.532291412353516,47433856,10.319550919532777
2021-12-14,10.51470963174708,10.620208289646092,10.470751648015291,10.5235013961792,32928506,10.318069958686829
2021-12-15,10.488335726575505,10.549876403968089,10.426794210754077,10.435585975646973,25353897,10.316228993733723
2021-12-16,10.47954350005328,10.655374598021528,10.453169044965248,10.593833923339844,35817363,10.314443945884705
2021-12-17,10.585042403790382,10.752081741118593,10.549876183382924,10.672958374023438,40884567,10.314479446411132
2021-12-20,10.593833650638238,10.760872979801022,10.593833650638238,10.637791633605955,36010084,10.31338214079539
2021-12-21,10.63779124725529,10.85758031568264,10.4707510857304,10.681748390197754,51245973,10.311203233400981
2021-12-22,10.54987596628589,10.567459495342195,10.382836632395042,10.470751762390137,42847840,10.309820747375488
2021-12-23,10.444377908173616,10.576251029968262,10.41800345150046,10.576251029968262,25159186,10.306895017623901
2021-12-24,10.549874939698803,10.593832919633297,10.418001838324065,10.532291412353516,19256184,10.306067125002544
2021-12-27,10.532291823261115,10.655374004193884,10.514709133658586,10.62020778656006,17615675,10.304872902234395
2021-12-28,10.62020837842788,10.637791907439109,10.51470971964693,10.593833923339844,21743676,10.305199869473775
2021-12-29,10.549876767643417,10.593834755194372,10.409211878223458,10.461960792541504,21576162,10.307672723134358
2021-12-30,10.470752557737471,10.532293237251483,10.426794570186514,10.461960792541504,18585058,10.307469526926676
2021-12-31,10.479543685913086,10.505918141468884,10.356461495937983,10.479543685913086,22733987,10.30697958469391
2022-01-04,10.488335106994374,10.637791747629324,10.418002668863666,10.585041999816896,31624344,10.307209658622742
2022-01-05,10.576251113161344,10.716916001096468,10.558668421383889,10.646583557128906,37645063,10.309179131189982
2022-01-06,10.664166183028966,10.6993324020307,10.409210885659189,10.453168869018556,40140434,10.312234942118327
2022-01-07,10.479544399387004,10.505918856738443,10.382837496812476,10.400420188903809,26817673,10.313320517539978
2022-01-10,10.382837303598516,10.593834635341343,10.321295786351875,10.514710426330566,35414385,10.31367978254954
2022-01-11,10.48833456308444,10.541083469732593,10.391626836848246,10.418002128601074,27174725,10.317858934402466
2022-01-12,10.418002604664624,10.444377059193911,10.374044621496616,10.391627311706545,20139875,10.320443630218506
2022-01-13,10.426794841412018,10.453170137686,10.08392437413922,10.154256820678713,59598038,10.324672389030457
2022-01-14,10.08392352806151,10.092714454319683,9.92567511741082,9.969633102416992,47841809,10.326421252886455
2022-01-17,9.96963318833318,10.101506306059326,9.96963318833318,10.039965629577637,21963759,10.325484601656596
2022-01-18,10.066340223569687,10.505918406593944,10.0311740024649,10.303712844848633,64850574,10.324775616327921
2022-01-19,10.303712759313706,10.365253436129,10.19821409687513,10.233380317687988,23346247,10.32669464747111
2022-01-20,10.277337276350414,10.43558568631972,10.21579660066405,10.347670555114746,33691175,10.327669151624043
2022-01-21,10.294920514264591,10.33887849783732,10.163047401975216,10.20700454711914,23088607,10.33059967358907
2022-01-24,10.154255982982702,10.233380188419344,10.04875732187679,10.101506233215332,39787879,10.333017349243164
2022-01-25,10.163047364139036,10.163047364139036,9.91688299241974,9.94325828552246,31780788,10.336607241630555
2022-01-26,9.943258400117983,10.004799074542664,9.811384448370925,9.890508651733398,25167203,10.338951659202575
2022-01-27,9.890508035927043,9.908091563770052,9.723468713562262,9.785009384155272,25499907,10.339171449343363
2022-01-28,9.793801784261484,9.855342458852046,9.723469345178325,9.767426490783691,33685874,10.334189558029175
2022-02-07,9.84655137670264,9.881717598681158,9.741052710767086,9.81138515472412,23121192,10.32891461054484
2022-02-08,9.802593198412476,9.934467157081231,9.793802271910977,9.92567539215088,26267973,10.323419888814291
2022-02-09,9.943257854747642,10.04875650730159,9.92567432677427,9.978424072265623,27106831,10.319317166010539
2022-02-10,9.996007485989026,10.048757235301933,9.94325857510494,10.031173706054688,20191363,10.31580053170522
2022-02-11,10.031174578818971,10.039966344207524,9.899301451706297,9.96084213256836,18304801,10.311258220672608
2022-02-14,9.908092339866505,9.93446679526816,9.828968135232724,9.899300575256348,17463488,10.305323918660482
2022-02-15,9.872924963883062,9.943258240073376,9.828967819103706,9.88171672821045,17206704,10.30151424407959
2022-02-16,9.934465998391053,9.987214904963189,9.881716253390158,9.90809154510498,15872708,10.297777819633485
2022-02-17,9.890508651733398,9.925674871180188,9.85534243228661,9.890508651733398,13656029,10.293601830800375
2022-02-18,9.88171740592796,9.92567539215088,9.82896849320354,9.92567539215088,14007907,10.286128997802734
2022-02-21,9.908092197951946,10.031173547015973,9.872925140015017,10.022381782531738,24306772,10.280780800183614
2022-02-22,9.96963221558206,9.96963221558206,9.837758272294208,9.90809154510498,21150212,10.274553442001343
2022-02-23,9.908092426465648,9.978424867103993,9.890508897091646,9.969633102416992,27850286,10.270304187138874
2022-02-24,9.943259639496016,9.960842332196602,9.741053223651347,9.846551895141602,36986970,10.266347988446553
2022-02-25,9.846551895141602,9.91688434280177,9.802593905746768,9.846551895141602,30398266,10.260193904240927
2022-02-28,9.82896788896263,9.84655057931358,9.670719483660069,9.820176124572754,25787320,10.25396655400594
2022-03-01,9.811384360182878,9.855342343703455,9.758635450701224,9.820176124572754,15140310,10.248032259941102
2022-03-02,9.802592165719776,9.872924600895455,9.741051494548246,9.855341911315918,16368091,10.244222585360209
2022-03-03,9.872926353406935,9.91688434280177,9.802593905746768,9.846551895141602,18553849,10.240559426943461
2022-03-04,9.785010496431664,9.820176717686316,9.73226074533526,9.79380226135254,26259755,10.238288275400798
2022-03-07,9.741051068908734,9.749842832528724,9.468513104118824,9.512470245361328,49534677,10.235797341664632
2022-03-08,9.46851410827474,9.530054783283743,9.29268217094248,9.31905746459961,39697299,10.22927691936493
2022-03-09,9.345431090809694,9.389389071243318,8.79156254957502,9.143224716186523,43088165,10.220851667722066
2022-03-10,9.275100022450854,9.28389178751716,9.099268913269045,9.099268913269045,22514019,10.209129571914673
2022-03-11,8.993768420214456,9.081684384350972,8.79156287650075,9.037726402282717,36551996,10.196674863497416
2022-03-14,8.923435690321124,9.08168408518233,8.888269473510718,8.949810981750488,17106557,10.182828148206076
2022-03-15,8.95860390769947,9.002561898136031,8.55419190485517,8.571775436401367,43008572,10.168102288246155
2022-03-16,8.659690423050746,8.721231099539057,8.281652922499504,8.694856643676758,42242691,10.150299374262492
