strategy,full_return,full_annual_return,full_max_drawdown,full_trades,full_final_value,early_return,early_max_drawdown,recent_return,recent_max_drawdown,recent_trades
breakout_40_10_s0.05_w0.25,0.38996381531870083,0.03479529113672575,-0.13982353301192627,26,138996.38153187008,0.45299135487300024,-0.08358801078949712,-0.043531868585699685,-0.08456597760322518,17
breakout_40_20_s0.05_w0.25,0.38996381531870083,0.03479529113672575,-0.13982353301192627,26,138996.38153187008,0.45299135487300024,-0.08358801078949712,-0.043531868585699685,-0.08456597760322518,17
ma_stop_40_90_s0.05_w0.33,0.38877104456725786,0.03470301599568093,-0.3665846004726123,120,138877.1044567258,0.4709354034524027,-0.27704230695489723,-0.05845148276209566,-0.231179555229687,78
breakout_40_20_s0.10_w0.25,0.3863938075884512,0.034518896147185396,-0.1798496453127443,21,138639.38075884513,0.5777164373738506,-0.0667534101731461,-0.12059651935449966,-0.12250264932669562,15
breakout_60_40_s0.08_w0.20,0.38583648181150076,0.03447568966281289,-0.12230877394089532,17,138583.64818115009,0.43175751640170024,-0.05990692835680462,-0.02960649658929959,-0.06584421797726187,11
breakout_20_10_s0.15_w0.20,0.3854012922398009,0.034441940916990044,-0.15189832788080732,36,138540.1292239801,0.4586804163053002,-0.10723110850556547,-0.043368047058699455,-0.10361116714341138,22
breakout_90_10_s0.05_w0.25,0.38511353832520023,0.03441962051881853,-0.1416219735107433,15,138511.35383252002,0.47924001759619994,-0.0723391452015421,-0.06543829625859954,-0.0807171310919069,12
breakout_90_20_s0.05_w0.25,0.38511353832520023,0.03441962051881853,-0.1416219735107433,15,138511.35383252002,0.47924001759619994,-0.0723391452015421,-0.06543829625859954,-0.0807171310919069,12
breakout_90_40_s0.05_w0.25,0.38511353832520023,0.03441962051881853,-0.1416219735107433,15,138511.35383252002,0.47924001759619994,-0.0723391452015421,-0.06543829625859954,-0.0807171310919069,12
breakout_90_60_s0.05_w0.25,0.38511353832520023,0.03441962051881853,-0.1416219735107433,15,138511.35383252002,0.47924001759619994,-0.0723391452015421,-0.06543829625859954,-0.0807171310919069,12
breakout_90_20_s0.10_w0.25,0.3850919719915995,0.03441794750137839,-0.18419453592601043,13,138509.19719915994,0.5758279455916002,-0.07185293507576988,-0.12130601955179954,-0.12161760741027097,11
ma_stop_10_120_s0.12_w0.25,0.38289917261020245,0.03424771818928729,-0.3618980102929587,54,138289.91726102025,0.23856985237210093,-0.27845878247309114,0.10909571419200081,-0.1705278034794168,30
breakout_90_20_s0.08_w0.20,0.3828916079059004,0.03424713051482331,-0.11803688625627438,13,138289.16079059005,0.47416471862809995,-0.059030573506321446,-0.05733211448739983,-0.0693135386168695,11
breakout_90_40_s0.08_w0.20,0.3828916079059004,0.03424713051482331,-0.11803688625627438,13,138289.16079059005,0.47416471862809995,-0.059030573506321446,-0.05733211448739983,-0.0693135386168695,11
breakout_90_60_s0.08_w0.20,0.3828916079059004,0.03424713051482331,-0.11803688625627438,13,138289.16079059005,0.47416471862809995,-0.059030573506321446,-0.05733211448739983,-0.0693135386168695,11
ma_stop_30_120_s0.10_w0.50,0.3827426203575035,0.03423555562496716,-0.5609955447130043,59,138274.26203575035,0.5848248577275017,-0.3869914951036154,-0.12952075179794809,-0.31156878393895715,37
ma_stop_10_120_s0.10_w0.67,0.38228846643000924,0.034200265365271765,-0.6548280518001051,66,138228.84664300093,0.2658627176400039,-0.5298658431667285,0.09738367806375359,-0.3967432167842859,38
ma_stop_30_120_s0.08_w0.25,0.38197870853065274,0.03417618951103796,-0.3489818280466162,78,138197.87085306528,0.4190310542140512,-0.22958702250391705,-0.02048572930509862,-0.17161071104375109,50
breakout_20_10_s0.12_w0.15,0.3814403133378004,0.034134331371479476,-0.10594589779679188,37,138144.03133378003,0.4189957948802996,-0.07008551812194977,-0.03162835902259942,-0.07850886812745402,23
breakout_90_40_s0.10_w0.25,0.3807784929883995,0.034082857369559294,-0.1867351323709664,13,138077.84929883995,0.5758279455916002,-0.07185293507576988,-0.12400194392879949,-0.1243125758033653,11
breakout_90_60_s0.10_w0.25,0.3807784929883995,0.034082857369559294,-0.1867351323709664,13,138077.84929883995,0.5758279455916002,-0.07185293507576988,-0.12400194392879949,-0.1243125758033653,11
breakout_60_20_s0.10_w0.25,0.3784590831236503,0.03390228734200118,-0.1831560351602897,17,137845.90831236503,0.51525888521795,-0.09398705553619778,-0.09020585218049948,-0.1004839774021253,11
breakout_20_10_s0.05_w0.15,0.3775042578199015,0.03382787343497595,-0.09319711795438336,46,137750.42578199014,0.34121575852929986,-0.05805966504271635,0.020037828884600595,-0.07480739932484774,27
ma_stop_40_90_s0.05_w0.50,0.3774111283800099,0.03382061295756378,-0.500698712204113,120,137741.112838001,0.5609397706087533,-0.38828493408323045,-0.11390828422774402,-0.340879106894419,78
breakout_60_20_s0.12_w0.50,0.37697837490220243,0.03378686923008156,-0.4171951439425813,17,137697.83749022023,0.8295002550697006,-0.22566566603586946,-0.24782353724414952,-0.25110966143892605,11
ma_stop_30_120_s0.10_w0.33,0.3767418239873517,0.03376842027815585,-0.42106895785413284,59,137674.18239873517,0.47837109082945006,-0.28093397367249473,-0.062489720853698416,-0.2157322656710676,37
ma_stop_10_180_s0.08_w0.20,0.3763335247617028,0.03373656974017192,-0.25072901529159036,73,137633.3524761703,0.32107188874970016,-0.18742616702632972,0.04253349149800156,-0.1778369296531726,46
ma_10_180_w1.00,0.37579536057375273,0.03369457578018609,-0.7996667728174681,14,137579.53605737528,0.3342112843387508,-0.6789169652552282,0.034032741210001216,-0.5960555571306645,8
ma_stop_10_250_s0.12_w0.33,0.37491429363305273,0.03362579268785404,-0.3511488334802891,46,137491.42936330527,0.48516350394495045,-0.23990222255827579,-0.07086077555509906,-0.34821237551926093,27
breakout_60_20_s0.12_w0.67,0.3742472781450019,0.03357369387890885,-0.5185423361704073,17,137424.7278145002,1.0252586724412507,-0.2904651698489282,-0.3187711348087493,-0.32277146363095455,11
ma_stop_10_180_s0.10_w0.20,0.37406918007240253,0.03355977927829934,-0.25386163624413444,58,137406.91800724025,0.31594808754670134,-0.1905838643749316,0.046905793608901014,-0.15499137914320327,34
ma_10_40_w0.67,0.37364955351750195,0.03352698793988962,-0.573656706365275,38,137364.9553517502,0.4444066656900003,-0.361302076256868,-0.0467002345387485,-0.39441616687839054,22
breakout_60_10_s0.05_w0.25,0.3728056305685008,0.033461013153383234,-0.16162404401314473,20,137280.56305685008,0.4120866667245,-0.09334790721862352,-0.02920633563049968,-0.08049066232856458,12
breakout_60_20_s0.05_w0.25,0.3728056305685008,0.033461013153383234,-0.16162404401314473,20,137280.56305685008,0.4120866667245,-0.09334790721862352,-0.02920633563049968,-0.08049066232856458,12
breakout_60_40_s0.05_w0.25,0.3728056305685008,0.033461013153383234,-0.16162404401314473,20,137280.56305685008,0.4120866667245,-0.09334790721862352,-0.02920633563049968,-0.08049066232856458,12
ma_stop_10_250_s0.10_w0.33,0.37250707265615324,0.03343766429242612,-0.3514962284356538,53,137250.70726561532,0.562584305289551,-0.2038787227961852,-0.12070834769459882,-0.3459435428341248,32
breakout_90_40_s0.12_w1.00,0.37003549240125366,0.03324419821381408,-0.6407767674553148,13,137003.54924012537,2.0018898797625,-0.21733867591190092,-0.5400316766812486,-0.5407371417443404,11
breakout_90_20_s0.12_w0.33,0.3692284916591517,0.03318096147216387,-0.2879509312600248,13,136922.84916591516,0.7271348282946,-0.10331377121273094,-0.20293679068309922,-0.2033186091819195,11
breakout_60_40_s0.10_w0.25,0.3692125075847499,0.03317970861957287,-0.18111818184428466,17,136921.25075847498,0.5081314911207502,-0.09272284963241934,-0.09290177655749943,-0.1004839774021253,11
ma_stop_20_180_s0.10_w0.50,0.36881927316000507,0.033148882264436574,-0.4967512913042586,54,136881.9273160005,0.34384983501375244,-0.44316309577437657,0.024188259288552505,-0.42932595756301106,31
ma_stop_40_120_s0.12_w0.15,0.3685387447556019,0.033126886286890755,-0.18936800495734968,48,136853.87447556018,0.30007280251210067,-0.13264370214387836,0.058498487596000404,-0.09789610127668315,30
breakout_60_10_s0.12_w0.33,0.3676235637845513,0.033055099674993205,-0.27267860967681706,17,136762.35637845512,0.6183560577375502,-0.13933555320267244,-0.1551010555170994,-0.1575072139805732,11
price_ma_180_w0.25,0.36713766507965073,0.033016968381084144,-0.4057959375010462,36,136713.76650796508,0.1436792636632005,-0.34733923914978687,0.20037208268530016,-0.2542969869095703,19
ma_stop_10_250_s0.10_w0.67,0.3656343755025091,0.03289891955740054,-0.5887091177953726,53,136563.4375502509,0.9241602632437536,-0.35189143959500985,-0.2843531282474986,-0.5857142682858092,32
ma_stop_10_120_s0.20_w0.50,0.3649188703657036,0.03284269217598412,-0.5820128804422939,34,136491.88703657035,0.2155095818144508,-0.4735725612251835,0.12189671524320156,-0.33267113810959337,18
ma_stop_40_90_s0.20_w0.20,0.3630437080073008,0.03269520867165121,-0.27110250667609964,30,136304.37080073007,0.34275924001710045,-0.1937465088613086,0.012215732507600885,-0.13650692576958715,18
ma_stop_30_120_s0.05_w0.33,0.36257268521540564,0.03265813365967274,-0.3974941546426326,123,136257.26852154057,0.45401843294330213,-0.2629503350184195,-0.06192538537109771,-0.20519041045298408,76
ma_60_180_w0.20,0.36239880356340026,0.03264444423403501,-0.28062540441420347,7,136239.88035634003,0.24709711821930025,-0.23599509106977426,0.09509165295739974,-0.2842411963015524,4
breakout_40_10_s0.10_w0.20,0.3616149733265013,0.032582715084036096,-0.11946712543766401,21,136161.49733265012,0.4632717643826003,-0.05800724098773472,-0.06650551719189968,-0.07203219032872796,15
breakout_90_40_s0.12_w0.33,0.3581152922828519,0.03230671487343861,-0.2937302028095287,13,135811.5292282852,0.7271348282946,-0.10331377121273094,-0.2092871903266994,-0.20966596678314392,11
ma_stop_10_180_s0.12_w0.20,0.35668056696650097,0.032193381902037244,-0.287262858774228,48,135668.0566966501,0.26596129380430034,-0.22126608605300802,0.07501981866520091,-0.15226015045171004,27
ma_5_40_w0.20,0.3565501757487508,0.032183076611164596,-0.22465148191258902,53,135655.0175748751,0.24668249338775072,-0.15443011136755747,0.08770035152920008,-0.09444681993137075,30
ma_stop_30_250_s0.12_w0.50,0.35500808655000404,0.03206113233495933,-0.4426731931568492,40,135500.8086550004,0.24461401740750133,-0.34163698761098676,0.09458462593125172,-0.44107968512113294,21
ma_stop_10_250_s0.08_w0.33,0.3548696133939051,0.03205017616507955,-0.38045931654860493,70,135486.96133939052,0.5732992720520509,-0.19396528874866917,-0.12284576743244802,-0.37678812217746294,44
breakout_90_60_s0.12_w1.00,0.35350239205125367,0.03194194599793532,-0.6451117454793536,13,135350.23920512537,2.0018898797625,-0.21733867591190092,-0.5455427101312487,-0.5462397227828081,11
breakout_90_60_s0.12_w0.33,0.3532925831195515,0.03192532871093312,-0.2962381885762949,13,135329.25831195514,0.7271348282946,-0.10331377121273094,-0.21204302413429932,-0.21242048045914694,11
ma_stop_10_120_s0.10_w0.25,0.35239584055530204,0.03185427887530934,-0.33244889081842127,66,135239.5840555302,0.2600550623483009,-0.25364401138846,0.07836600650800163,-0.1673670155979315,38
breakout_40_10_s0.12_w0.25,0.3516548416193006,0.03179553690423709,-0.19115770161696993,21,135165.48416193007,0.5443873999736004,-0.07582482174819027,-0.1243310523665998,-0.12622908764112492,15
ma_stop_40_90_s0.05_w0.25,0.3504189838444063,0.0316975012467664,-0.292320583215996,120,135041.89838444063,0.3853207495653017,-0.21957295812785177,-0.028842629379097207,-0.17982669020270564,78
ma_stop_10_250_s0.12_w0.67,0.3501968469187564,0.03167987148852647,-0.5935821238420449,46,135019.68469187565,0.7191217367100031,-0.4148161693510047,-0.21328820106749768,-0.5892240708814892,27
breakout_120_10_s0.10_w0.15,0.3496712126558996,0.031638144499719356,-0.05966544938608601,8,134967.12126558996,0.3521598294207997,-0.04726844840659271,-0.0018922570525999882,-0.04368891410492324,7
breakout_120_20_s0.10_w0.15,0.3496712126558996,0.031638144499719356,-0.05966544938608601,8,134967.12126558996,0.3521598294207997,-0.04726844840659271,-0.0018922570525999882,-0.04368891410492324,7
breakout_120_40_s0.10_w0.15,0.3496712126558996,0.031638144499719356,-0.05966544938608601,8,134967.12126558996,0.3521598294207997,-0.04726844840659271,-0.0018922570525999882,-0.04368891410492324,7
breakout_120_60_s0.10_w0.15,0.3496712126558996,0.031638144499719356,-0.05966544938608601,8,134967.12126558996,0.3521598294207997,-0.04726844840659271,-0.0018922570525999882,-0.04368891410492324,7
ma_stop_30_250_s0.12_w0.67,0.3496467426075036,0.03163620161287595,-0.5465541979016341,40,134964.67426075035,0.23720868946125084,-0.4392225866973036,0.08824301737875251,-0.5443746894877916,21
ma_stop_40_120_s0.05_w0.15,0.34868629392670325,0.031559918415401844,-0.14518773981634628,115,134868.62939267032,0.30425318056790096,-0.10990199278069442,0.04141182597540194,-0.08768578312888177,75
ma_stop_30_120_s0.08_w0.20,0.348284145367902,0.031527963490157296,-0.2915976482707555,78,134828.4145367902,0.3597619420392002,-0.1918113830473527,-0.0135054410213995,-0.1415871259155089,50
breakout_120_10_s0.08_w0.15,0.34615652606070046,0.03135875953457545,-0.06340336222956587,8,134615.65260607004,0.3521598294207997,-0.04726844840659271,-0.004158830510299749,-0.04743880939272395,7
breakout_120_20_s0.08_w0.15,0.34615652606070046,0.03135875953457545,-0.06340336222956587,8,134615.65260607004,0.3521598294207997,-0.04726844840659271,-0.004158830510299749,-0.04743880939272395,7
breakout_120_40_s0.08_w0.15,0.34615652606070046,0.03135875953457545,-0.06340336222956587,8,134615.65260607004,0.3521598294207997,-0.04726844840659271,-0.004158830510299749,-0.04743880939272395,7
breakout_120_60_s0.08_w0.15,0.34615652606070046,0.03135875953457545,-0.06340336222956587,8,134615.65260607004,0.3521598294207997,-0.04726844840659271,-0.004158830510299749,-0.04743880939272395,7
ma_stop_20_180_s0.10_w0.33,0.34293366768590183,0.03110199709342054,-0.36575067851214194,54,134293.36676859017,0.2997602821904508,-0.32285950474844527,0.03672905572950147,-0.30650769641608283,31
ma_stop_20_180_s0.12_w0.50,0.3421786859887541,0.031041768509028067,-0.5463118337081779,47,134217.86859887542,0.22285036595250096,-0.49332134267719496,0.09184950365665201,-0.4373863393975598,26
breakout_40_20_s0.12_w0.33,0.3411411657182506,0.030958950892977954,-0.2981056643389082,21,134114.11657182506,0.6942352660455002,-0.11331173264095945,-0.20866425683279943,-0.21091787450897773,15
ma_stop_30_250_s0.15_w0.67,0.34050309652125343,0.03090799000323874,-0.5380258109704767,30,134050.30965212535,0.33069592749375176,-0.42433586441942167,0.01234448762625151,-0.5355997793519087,16
breakout_90_10_s0.10_w0.20,0.3397712576223004,0.03084951320614593,-0.14268329859371343,13,133977.12576223005,0.46658617565719984,-0.061534709534014125,-0.09127084875349989,-0.09150826501852351,11
ma_10_40_w0.33,0.339365706308451,0.030817095738880917,-0.36754799463445703,38,133936.5706308451,0.33445764595804994,-0.2323326475334159,0.014552648104400712,-0.21784073797482187,22
ma_stop_10_180_s0.15_w0.25,0.33883915834465306,0.03077499336031342,-0.3438930005725506,38,133883.9158344653,0.2940408792168514,-0.26696729237831435,0.03465059883070043,-0.1976422353599818,21
ma_stop_40_90_s0.15_w0.20,0.3387895349765013,0.030771024748114106,-0.2821174458960433,41,133878.95349765013,0.32801046001210055,-0.20860061917695108,0.004913181250800536,-0.13268098384600627,25
breakout_120_10_s0.20_w0.25,0.3384729052554507,0.030745699288157624,-0.211652704872506,8,133847.29052554508,0.51523214420735,-0.11594270189296775,-0.11327071062349947,-0.14570103934882028,7
ma_stop_30_120_s0.10_w0.25,0.33814127578700304,0.030719168324516488,-0.34194391695958415,59,133814.1275787003,0.39616627325440157,-0.2258799089051963,-0.041608722129299225,-0.16434972348473115,37
ma_stop_40_120_s0.20_w0.15,0.3376264797030504,0.030677972022114863,-0.20677894054707813,28,133762.64797030503,0.29314829649065,-0.15218661481698317,0.03626778929710017,-0.09820970936027251,16
ma_stop_30_120_s0.05_w0.25,0.33751552019160647,0.03066909068082646,-0.31481150929129087,123,133751.55201916065,0.40008574143440234,-0.20212626522322752,-0.045795276416598085,-0.15864529227126503,76
ma_40_90_w0.20,0.33736856211485056,0.030657326951933683,-0.3434206572147932,16,133736.85621148505,0.2042199683442001,-0.2746671365764909,0.10340903984440053,-0.16012602371596266,9
price_ma_60_w0.25,0.3357750572074025,0.030529695324435613,-0.3667305795549515,71,133577.50572074024,0.13205821254060157,-0.2980703655593842,0.17259348450490064,-0.13286206214852161,35
price_ma_250_w0.67,0.3357673071187537,0.03052907424846829,-0.5843224875758526,31,133576.73071187537,0.38875775342625163,-0.5059437390977364,-0.039809353544997816,-0.5661983028074598,21
ma_stop_10_120_s0.20_w0.33,0.33527503290095195,0.030489617799368318,-0.4487688127303714,34,133527.5032900952,0.22044217150090106,-0.359211177876492,0.09595785044410121,-0.23364821107465952,18
ma_stop_30_250_s0.08_w0.50,0.3338241784312552,0.030373253966809344,-0.4744864915272043,65,133382.41784312553,0.3589131905775016,-0.31025036126906946,-0.017794956026247477,-0.47209289102200674,39
ma_stop_10_180_s0.12_w1.00,0.33342637784626095,0.030341329092580915,-0.817976283564939,48,133342.6377846261,0.22635606006000475,-0.7049184420728374,0.09437750229375519,-0.5859121763942206,27
ma_stop_30_120_s0.12_w0.33,0.3323946232611026,0.030258487422600178,-0.4756606752310461,53,133239.46232611025,0.3851640270423007,-0.3236765619569041,-0.03552921440929979,-0.22687002612689974,32
breakout_120_20_s0.20_w0.20,0.3310666517666505,0.030151777243052846,-0.14825335686802774,7,133106.66517666506,0.41550011629624994,-0.10158377825613582,-0.05881367668469928,-0.11217017094900758,6
breakout_120_40_s0.20_w0.20,0.3310666517666505,0.030151777243052846,-0.14825335686802774,7,133106.66517666506,0.41550011629624994,-0.10158377825613582,-0.05881367668469928,-0.11217017094900758,6
breakout_120_60_s0.20_w0.20,0.3310666517666505,0.030151777243052846,-0.14825335686802774,7,133106.66517666506,0.41550011629624994,-0.10158377825613582,-0.05881367668469928,-0.11217017094900758,6
ma_stop_20_180_s0.08_w0.50,0.3308250631725076,0.030132353948109758,-0.4965732160282469,70,133082.50631725075,0.3442708075950027,-0.44298502049836486,-0.009031819226446691,-0.47424259339798963,44
ma_stop_10_250_s0.10_w0.25,0.3305357543514025,0.030109089873491923,-0.27834570753037247,53,133053.57543514026,0.4600688922630014,-0.16261366367203786,-0.08359430744539931,-0.2767380336207199,32
ma_stop_10_180_s0.20_w0.25,0.33042576855215167,0.03010024444012327,-0.35374676941214495,30,133042.57685521516,0.27258923435315086,-0.2791487109552315,0.03993491955790107,-0.2076461320120152,17
breakout_40_10_s0.08_w0.15,0.33034584118510035,0.030093815997323414,-0.07330387257432287,21,133034.58411851004,0.3630215322710999,-0.04761052584866873,-0.02443584066769977,-0.05353616757915329,15
ma_10_180_w0.33,0.33024478978370064,0.030085688083505646,-0.4997497638070984,14,133024.47897837005,0.16986781148929997,-0.4212018037237478,0.1354360993734005,-0.3397688767717523,8
ma_stop_40_90_s0.08_w0.15,0.32792123409940244,0.029898643665064784,-0.19568419437943074,75,132792.12340994025,0.3063118453762006,-0.13154164973506113,0.025046541761900798,-0.10717955547267775,49
breakout_90_20_s0.10_w0.20,0.3275497337799005,0.02986871098858712,-0.15050382500605008,13,132754.97337799004,0.46658617565719984,-0.061534709534014125,-0.09941853131509992,-0.09965381890145215,11
breakout_120_10_s0.15_w0.20,0.32748355105355054,0.029863377699033355,-0.15054617518808414,8,132748.35510535506,0.41550011629624994,-0.10158377825613582,-0.0630370812912997,-0.09143293838919654,7
breakout_120_20_s0.15_w0.20,0.32748355105355054,0.029863377699033355,-0.15054617518808414,8,132748.35510535506,0.41550011629624994,-0.10158377825613582,-0.0630370812912997,-0.09143293838919654,7
breakout_120_40_s0.15_w0.20,0.32748355105355054,0.029863377699033355,-0.15054617518808414,8,132748.35510535506,0.41550011629624994,-0.10158377825613582,-0.0630370812912997,-0.09143293838919654,7
breakout_120_60_s0.15_w0.20,0.32748355105355054,0.029863377699033355,-0.15054617518808414,8,132748.35510535506,0.41550011629624994,-0.10158377825613582,-0.0630370812912997,-0.09143293838919654,7
ma_stop_30_120_s0.05_w0.50,0.32682913994250984,0.02981062959887093,-0.5411332296091502,123,132682.913994251,0.5361979303687536,-0.37320302436875136,-0.13176275408404503,-0.2986582141167477,76
ma_stop_10_250_s0.08_w0.25,0.3264006293365027,0.029776077332253514,-0.30008430339273817,70,132640.06293365028,0.4614742530519018,-0.15586307246851192,-0.087487118534199,-0.2977534758384647,44
breakout_90_10_s0.12_w0.25,0.3262441800040998,0.029763459798041625,-0.21885530302515208,13,132624.41800041,0.5575555692586001,-0.08370658281296514,-0.14937563753399952,-0.14967727181096274,11
ma_stop_30_250_s0.15_w0.50,0.3256693470225027,0.02971708844532639,-0.43514114052681,30,132566.93470225026,0.2954331987750012,-0.3448025769081418,0.02978216411625123,-0.4314769091102692,16
ma_stop_10_250_s0.12_w0.25,0.32560344932645147,0.02971177137562031,-0.27511694596698283,46,132560.34493264515,0.40165655185055127,-0.18987199099902793,-0.04256351120899893,-0.2691936468988178,27
breakout_90_40_s0.10_w0.20,0.3243146245275004,0.029607732668268882,-0.15257396435049214,13,132431.46245275004,0.46658617565719984,-0.061534709534014125,-0.10058146998239992,-0.10081645373723695,11
breakout_90_60_s0.10_w0.20,0.3243146245275004,0.029607732668268882,-0.15257396435049214,13,132431.46245275004,0.46658617565719984,-0.061534709534014125,-0.10058146998239992,-0.10081645373723695,11
breakout_60_20_s0.12_w0.33,0.32424242869040065,0.029601902069861685,-0.2957493056826414,17,132424.24286904006,0.5905711253326502,-0.15411196990234194,-0.16774764284939958,-0.1701177855344866,11
ma_10_120_w0.25,0.3242018011959502,0.02959862083292575,-0.4243168571424338,21,132420.18011959502,0.08778325013440025,-0.35577553093134184,0.21368688528195046,-0.22326539445811214,10
breakout_60_10_s0.10_w0.20,0.3234628542006004,0.029538924806696176,-0.14876072037011773,17,132346.28542006004,0.4169299323282003,-0.07456930802508438,-0.06528829413339987,-0.0791852098737502,11
breakout_40_20_s0.10_w0.20,0.3222354112264014,0.0294396994600572,-0.1435095166919699,21,132223.54112264013,0.4632717643826003,-0.05800724098773472,-0.09649532737949962,-0.09799212926421218,15
ma_stop_20_180_s0.08_w0.33,0.32132670355645265,0.029366187189497905,-0.3650342392768065,70,132132.67035564527,0.3011175212711503,-0.32214306551310984,0.017371248203402523,-0.34317916345410043,44
price_ma_250_w0.50,0.32126621772375485,0.029361292422735108,-0.5114259794214375,31,132126.62177237548,0.3121317786600022,-0.4446880787727048,0.0031114051963518907,-0.486468955696803,21
ma_stop_30_250_s0.10_w0.50,0.32107091123250253,0.02934548603285525,-0.4535613553243531,48,132107.09112325025,0.37705137166125113,-0.28378863730410286,-0.03312932600249796,-0.4505355440803307,27
ma_stop_10_180_s0.15_w1.00,0.3206108022975078,0.02930824058262127,-0.7860693084155195,38,132061.08022975078,0.4248372127837543,-0.657125873128776,-0.06997147077374755,-0.6005537383047242,21
ma_stop_20_180_s0.12_w0.33,0.320533905430902,0.029302014708679103,-0.40846525312524773,47,132053.3905430902,0.21991916812510093,-0.3645770346126693,0.08352465180940083,-0.31150298929993653,26
ma_stop_10_250_s0.08_w0.67,0.3204802531125124,0.02929767061272015,-0.6291984990410256,70,132048.02531125123,0.9358998270862549,-0.33277397027017674,-0.31328325606829666,-0.628527711174183,44
ma_stop_10_120_s0.15_w0.50,0.32017856030320346,0.029273240343940632,-0.5872375009382352,43,132017.85603032034,0.2247244640819519,-0.4695816697149324,0.07408134984300152,-0.3247057752099393,23
ma_stop_40_90_s0.10_w0.15,0.3187502796067012,0.029157514079303892,-0.1950966885095966,58,131875.02796067012,0.2892078761546002,-0.13284385122893164,0.029118253151300344,-0.09260389919025065,37
ma_stop_40_120_s0.15_w0.15,0.31854579883445044,0.029140936860111433,-0.20588114138627883,37,131854.57988344505,0.29902997386025043,-0.14760975905630153,0.021777059195700055,-0.10652825600675368,23
ma_20_40_w0.50,0.31807027391155174,0.029102377230740828,-0.4497920976201313,31,131807.02739115516,0.5573561101490503,-0.2679453992946183,-0.14614875367479896,-0.44323134188589,18
ma_stop_30_120_s0.20_w0.50,0.3176554406080032,0.02906872881461786,-0.6065807653096575,30,131765.5440608003,0.44109408164800135,-0.44154671560362124,-0.09190058539629853,-0.3040864297042618,17
breakout_90_10_s0.05_w0.20,0.31746909040890103,0.029053610281741582,-0.11514466200562551,15,131746.9090408901,0.3919948670504001,-0.059144761586489784,-0.046774808811299695,-0.06558249241182416,12
breakout_90_20_s0.05_w0.20,0.31746909040890103,0.029053610281741582,-0.11514466200562551,15,131746.9090408901,0.3919948670504001,-0.059144761586489784,-0.046774808811299695,-0.06558249241182416,12
breakout_90_40_s0.05_w0.20,0.31746909040890103,0.029053610281741582,-0.11514466200562551,15,131746.9090408901,0.3919948670504001,-0.059144761586489784,-0.046774808811299695,-0.06558249241182416,12
breakout_90_60_s0.05_w0.20,0.31746909040890103,0.029053610281741582,-0.11514466200562551,15,131746.9090408901,0.3919948670504001,-0.059144761586489784,-0.046774808811299695,-0.06558249241182416,12
breakout_120_10_s0.12_w0.15,0.31650135791370015,0.02897506762054669,-0.0679737825111717,8,131650.13579137,0.3521598294207997,-0.04726844840659271,-0.026395214167999947,-0.05199005522648487,7
breakout_120_20_s0.12_w0.15,0.31650135791370015,0.02897506762054669,-0.0679737825111717,8,131650.13579137,0.3521598294207997,-0.04726844840659271,-0.026395214167999947,-0.05199005522648487,7
breakout_120_40_s0.12_w0.15,0.31650135791370015,0.02897506762054669,-0.0679737825111717,8,131650.13579137,0.3521598294207997,-0.04726844840659271,-0.026395214167999947,-0.05199005522648487,7
breakout_120_60_s0.12_w0.15,0.31650135791370015,0.02897506762054669,-0.0679737825111717,8,131650.13579137,0.3521598294207997,-0.04726844840659271,-0.026395214167999947,-0.05199005522648487,7
breakout_60_40_s0.12_w0.50,0.31634433561775066,0.0289623185707224,-0.42388657872114616,17,131634.43356177508,0.7720449222415005,-0.22444391244083484,-0.2573491367095496,-0.26059364526700846,11
ma_stop_10_120_s0.15_w0.33,0.3163193043256527,0.028960286088879128,-0.4527691639041468,43,131631.93043256528,0.22822878856115159,-0.3551228422790515,0.06200107697230117,-0.2271075625860528,23
ma_stop_40_90_s0.12_w0.15,0.3161004139511008,0.02894251123120717,-0.21180668816042084,50,131610.04139511008,0.27153692630030024,-0.14412760859752205,0.044094667310500935,-0.09229369299531184,31
breakout_20_10_s0.08_w0.10,0.3126121271300004,0.028658888958150497,-0.05680335650390874,38,131261.21271300004,0.2714524191678003,-0.04400574721291749,0.03745769252990061,-0.04817639588288343,23
ma_stop_10_120_s0.08_w0.33,0.3118722857541547,0.028598647838435687,-0.42222439032181935,83,131187.22857541547,0.24499565228920162,-0.3165409018371214,0.05190725801945173,-0.2585359344041637,49
ma_stop_30_120_s0.12_w0.50,0.3118507598987532,0.028596894653430516,-0.623988981015253,53,131185.07598987533,0.4213144086250016,-0.4425611014807922,-0.08038359182779842,-0.3259060792034495,32
ma_stop_10_180_s0.05_w0.33,0.31168813411250684,0.028583648674643802,-0.36601198492052966,114,131168.81341125068,0.3921501616899523,-0.25760273212425405,-0.056616770137395966,-0.29253594605450334,69
breakout_60_20_s0.10_w0.20,0.3112413303582007,0.02854724863325364,-0.14876072037011773,17,131124.13303582006,0.4169299323282003,-0.07456930802508438,-0.07343597669500002,-0.0791852098737502,11
ma_stop_40_90_s0.05_w0.20,0.3110049195151037,0.028527984306340848,-0.23734770529370827,120,131100.49195151037,0.33639697092790133,-0.1778877704540913,-0.02146140056129775,-0.14628554465862736,78
