date,open,high,low,close,volume
2021-01-19,384.0,386.0,364.55,366.11,16286661.0
2021-01-20,373.8,393.38,370.91,391.4,21341613.0
2021-01-21,387.0,399.0,380.0,391.3,17479166.0
2021-01-22,391.5,410.28,391.5,408.0,19044156.0
2021-01-25,406.3,418.34,392.34,396.95,21741425.0
2021-01-26,396.81,396.81,383.76,385.5,15104374.0
2021-01-27,392.0,393.2,372.0,390.52,14838511.0
2021-01-28,380.0,383.01,368.0,369.9,18182027.0
2021-01-29,376.01,377.0,342.56,354.11,27601326.0
2021-02-01,353.0,356.9,346.2,350.33,17525081.0
2021-02-02,352.01,369.99,337.37,367.8,25086475.0
2021-02-03,379.0,387.56,375.05,380.98,21107294.0
2021-02-04,384.91,393.8,379.5,388.5,21630174.0
2021-02-05,395.0,396.99,372.85,373.45,18411695.0
2021-02-08,375.0,404.8,373.01,404.0,24402658.0
2021-02-09,411.2,415.0,400.8,410.2,16203746.0
2021-02-10,413.99,416.6,406.0,412.66,16282957.0
2021-02-18,422.0,422.0,386.88,397.0,23824929.0
2021-02-19,390.0,396.0,374.2,387.5,18690354.0
2021-02-22,387.5,395.8,374.9,375.0,16720351.0
2021-02-23,370.0,376.54,360.88,376.54,13604746.0
2021-02-24,375.0,378.0,339.4,347.0,30272084.0
2021-02-25,353.85,353.85,335.0,337.1,24575702.0
2021-02-26,323.0,333.0,317.79,322.23,22950635.0
2021-03-01,331.51,345.62,328.28,344.6,20539402.0
2021-03-02,353.0,353.2,341.06,349.6,15281131.0
2021-03-03,346.05,349.63,340.36,349.63,10464433.0
2021-03-04,345.0,345.0,322.91,325.57,18103403.0
2021-03-05,313.01,326.88,308.33,320.0,17307341.0
2021-03-08,323.0,334.72,300.88,305.0,21295514.0
2021-03-09,300.0,310.5,289.0,300.0,27357719.0
2021-03-10,316.0,322.28,313.0,314.5,23763768.0
2021-03-11,316.0,333.48,311.3,331.28,20964281.0
2021-03-12,336.91,345.0,331.3,341.46,18952041.0
2021-03-15,340.0,340.0,307.0,312.3,23040352.0
2021-03-16,317.0,324.99,313.5,323.0,13712397.0
2021-03-17,317.88,336.2,313.1,333.0,14672578.0
2021-03-18,334.0,343.11,333.51,335.8,11366956.0
2021-03-19,325.0,332.99,311.0,316.5,18971590.0
2021-03-22,319.0,321.0,298.89,307.8,23171883.0
2021-03-23,305.0,310.64,300.12,303.91,15116923.0
2021-03-24,305.0,305.1,285.0,288.79,25208186.0
2021-03-25,280.51,293.35,280.05,291.55,18439889.0
2021-03-26,295.0,314.05,293.0,313.62,23710285.0
2021-03-29,313.5,319.77,305.01,311.6,15563243.0
2021-03-30,311.61,320.98,308.0,318.98,12640386.0
2021-03-31,318.89,326.16,313.0,322.17,16054553.0
2021-04-01,323.8,335.49,323.3,329.99,11333813.0
2021-04-02,332.95,336.18,326.88,332.4,9262891.0
2021-04-06,335.0,338.0,319.09,325.8,10463817.0
2021-04-07,332.91,332.91,312.15,320.0,13393147.0
2021-04-08,314.0,321.66,311.0,319.85,7870973.0
2021-04-09,324.01,324.01,310.0,312.0,9323686.0
2021-04-12,318.26,325.04,313.1,315.01,14059546.0
2021-04-13,313.3,333.0,313.1,324.76,14021091.0
2021-04-14,331.26,347.49,328.68,346.0,18504345.0
2021-04-15,339.96,341.5,333.17,337.0,12474137.0
2021-04-16,340.0,340.4,324.6,333.84,11536269.0
2021-04-19,335.0,364.5,331.35,364.0,20547682.0
2021-04-20,357.98,368.79,353.5,359.0,14283434.0
2021-04-21,351.16,357.9,347.8,355.69,12399643.0
2021-04-22,366.0,366.6,353.63,362.36,10791346.0
2021-04-23,362.36,373.0,360.01,371.5,11536538.0
2021-04-26,373.6,380.0,347.2,349.0,25623665.0
2021-04-27,350.0,350.8,340.26,348.6,15180979.0
2021-04-28,353.01,375.0,352.0,367.03,23632614.0
2021-04-29,370.81,381.9,367.87,379.99,18086320.0
2021-04-30,373.0,392.0,367.92,388.17,25865106.0
